date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:08:28	5309/5309	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-14bd%22	https://thetork.com/demos/html/bitrader/assets/images/testimonial/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/testimonial/2.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:29	5340/5340	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-14dc%22	https://thetork.com/demos/html/bitrader/assets/images/testimonial/6.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/testimonial/6.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:29	28673/28673	---M--	200	added ('OK')	image/png	etag:%22654f11f5-7001%22	https://thetork.com/demos/html/bitrader/assets/images/others/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/others/1.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:29	3079/3079	---M--	200	added ('OK')	image/png	etag:%22654f11f5-c07%22	https://thetork.com/demos/html/bitrader/assets/images/others/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/others/2.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:30	81630/81630	---M--	200	added ('OK')	image/png	etag:%22654f11f5-13ede%22	https://thetork.com/demos/html/bitrader/assets/images/team/4.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/team/4.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:30	58601/58601	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-e4e9%22	https://thetork.com/demos/html/bitrader/assets/images/cta/3.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/cta/3.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:30	5292/5292	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-14ac%22	https://thetork.com/demos/html/bitrader/assets/images/cta/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/cta/2.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:31	7514/7514	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1d5a%22	https://thetork.com/demos/html/bitrader/assets/images/cta/5.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/cta/5.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:31	2095/2095	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-82f%22	https://thetork.com/demos/html/bitrader/assets/images/logo/logo-dark.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/logo/logo-dark.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:32	426/426	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1aa%22	https://thetork.com/demos/html/bitrader/assets/images/footer/apple.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/footer/apple.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:35	234462/234462	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202023%2005:05:47%20GMT	https://www.apple.com/app-store/	E:/My%20Web%20Sites/Bitrator/www.apple.com/app-store/index.html	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:45	175481/175481	---MCZ	200	added ('OK')	text/html	etag:W/%2250521249246de29cb28bfc4629386d13%22	https://themeforest.net/user/thetork/portfolio	E:/My%20Web%20Sites/Bitrator/themeforest.net/user/thetork/portfolio.html	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:46	3357/3357	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-d1d%22	https://thetork.com/demos/html/bitrader/assets/images/footer/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/footer/1.png	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:47	80421/80421	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b7a9d1-13a25%22	https://thetork.com/demos/html/bitrader/assets/js/bootstrap.bundle.min.js	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/js/bootstrap.bundle.min.js	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:49	143706/143706	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264afb9fd-2315a%22	https://thetork.com/demos/html/bitrader/assets/js/swiper-bundle.min.js	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/js/swiper-bundle.min.js	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:50	1472375/1472375	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264afb9fd-167777%22	https://thetork.com/demos/html/bitrader/assets/js/all.min.js	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/js/all.min.js	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:50	14239/14239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264afb9fd-379f%22	https://thetork.com/demos/html/bitrader/assets/js/aos.js	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/js/aos.js	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:51	30524/30524	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264afb9fd-773c%22	https://thetork.com/demos/html/bitrader/assets/js/fslightbox.js	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/js/fslightbox.js	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:51	5409/5409	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264afb9fd-1521%22	https://thetork.com/demos/html/bitrader/assets/js/purecounter_vanilla.js	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/js/purecounter_vanilla.js	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:52	10856/10856	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654f11f5-2a68%22	https://thetork.com/demos/html/bitrader/assets/js/custom.js	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/js/custom.js	(from https://thetork.com/demos/html/bitrader/index.html?theme=dark)
14:08:53	108000/108000	---M--	200	added ('OK')	application/font-woff2	etag:%2264afb9fd-1a5e0%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.woff2	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.woff2	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
14:08:53	24840/24840	---M--	200	added ('OK')	application/font-woff2	etag:%2264afb9fd-6108%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-regular-400.woff2	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/webfonts/fa-regular-400.woff2	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
14:08:54	187448/187448	---M--	200	added ('OK')	application/octet-stream	etag:%2264afb9fd-2dc38%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.ttf	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.ttf	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
14:08:54	63728/63728	---M--	200	added ('OK')	application/octet-stream	etag:%2264afb9fd-f8f0%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-regular-400.ttf	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/webfonts/fa-regular-400.ttf	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
14:08:55	149908/149908	---M--	200	added ('OK')	application/font-woff2	etag:%2264afb9fd-24994%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-solid-900.woff2	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/webfonts/fa-solid-900.woff2	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
14:08:55	4536/4536	---M--	200	added ('OK')	application/font-woff2	etag:%2264afb9fd-11b8%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.woff2	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.woff2	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
14:08:55	10172/10172	---M--	200	added ('OK')	application/octet-stream	etag:%2264afb9fd-27bc%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.ttf	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.ttf	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
14:08:56	603/603	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22654f11f5-25b%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home5/bg.svg	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home5/bg.svg	(from https://thetork.com/demos/html/bitrader/assets/css/style.css)
14:08:56	394832/394832	---M--	200	added ('OK')	application/octet-stream	etag:%2264afb9fd-60650%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-solid-900.ttf	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/webfonts/fa-solid-900.ttf	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
14:08:57	273/273	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Dec%202023%2005:06:10%20GMT	https://thetork.com/demos/html/Bitrader/	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/Bitrader/index-3.html	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:08:57	1518/1518	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-5ee%22	https://thetork.com/demos/html/bitrader/assets/images/about/icon/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/about/icon/1.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:08:57	41343/41343	---M--	200	added ('OK')	image/png	etag:%22654f11f5-a17f%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home2/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home2/1.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:08:58	238406/238406	---M--	200	added ('OK')	image/png	etag:%22654f11f5-3a346%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home2/bg.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home2/bg.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:08:58	2136/2136	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-858%22	https://thetork.com/demos/html/bitrader/assets/images/about/icon/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/about/icon/2.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:08:58	1503/1503	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-5df%22	https://thetork.com/demos/html/bitrader/assets/images/about/icon/3.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/about/icon/3.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:08:58	28260/28260	---M--	200	added ('OK')	image/png	etag:%22654f11f5-6e64%22	https://thetork.com/demos/html/bitrader/assets/images/about/3.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/about/3.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:08:59	399/399	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-18f%22	https://thetork.com/demos/html/bitrader/assets/images/icon/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/icon/2.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:08:59	107905/107905	---M--	200	added ('OK')	image/png	etag:%22654f11f5-1a581%22	https://thetork.com/demos/html/bitrader/assets/images/team/home2/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/team/home2/1.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:00	75251/75251	---M--	200	added ('OK')	image/png	etag:%22654f11f5-125f3%22	https://thetork.com/demos/html/bitrader/assets/images/team/home2/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/team/home2/2.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:00	107236/107236	---M--	200	added ('OK')	image/png	etag:%22654f11f5-1a2e4%22	https://thetork.com/demos/html/bitrader/assets/images/team/home2/3.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/team/home2/3.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:01	113648/113648	---M--	200	added ('OK')	image/png	etag:%22654f11f5-1bbf0%22	https://thetork.com/demos/html/bitrader/assets/images/team/home2/4.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/team/home2/4.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:01	120009/120009	---M--	200	added ('OK')	image/png	etag:%22654f11f5-1d4c9%22	https://thetork.com/demos/html/bitrader/assets/images/team/home2/5.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/team/home2/5.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:01	98885/98885	---M--	200	added ('OK')	image/png	etag:%22654f11f5-18245%22	https://thetork.com/demos/html/bitrader/assets/images/team/home2/6.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/team/home2/6.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:02	113899/113899	---M--	200	added ('OK')	image/png	etag:%22654f11f5-1bceb%22	https://thetork.com/demos/html/bitrader/assets/images/team/home2/7.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/team/home2/7.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:02	106016/106016	---M--	200	added ('OK')	image/png	etag:%22654f11f5-19e20%22	https://thetork.com/demos/html/bitrader/assets/images/team/home2/8.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/team/home2/8.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:02	4952/4952	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1358%22	https://thetork.com/demos/html/bitrader/assets/images/testimonial/3.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/testimonial/3.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:03	5794/5794	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-16a2%22	https://thetork.com/demos/html/bitrader/assets/images/testimonial/4.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/testimonial/4.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:03	5515/5515	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-158b%22	https://thetork.com/demos/html/bitrader/assets/images/testimonial/5.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/testimonial/5.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:03	76094/76094	---M--	200	added ('OK')	image/png	etag:%22654f11f5-1293e%22	https://thetork.com/demos/html/bitrader/assets/images/blog/4.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/blog/4.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:04	50494/50494	---M--	200	added ('OK')	image/png	etag:%22654f11f5-c53e%22	https://thetork.com/demos/html/bitrader/assets/images/blog/5.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/blog/5.png	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=light)
14:09:04	152857/152857	---M--	200	added ('OK')	image/png	etag:%22654f11f5-25519%22	https://thetork.com/demos/html/bitrader/assets/images/bg/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/bg/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:04	4821/4821	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-12d5%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home3/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home3/2.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:05	8116/8116	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1fb4%22	https://thetork.com/demos/html/bitrader/assets/images/banner/shape/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/shape/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:05	289225/289225	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-469c9%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home3/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home3/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:06	3321/3321	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-cf9%22	https://thetork.com/demos/html/bitrader/assets/images/banner/shape/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/shape/2.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:06	29164/29164	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-71ec%22	https://thetork.com/demos/html/bitrader/assets/images/feature/home3/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/feature/home3/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:07	213346/213346	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-34162%22	https://thetork.com/demos/html/bitrader/assets/images/feature/home3/bg.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/feature/home3/bg.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:07	29584/29584	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-7390%22	https://thetork.com/demos/html/bitrader/assets/images/feature/home3/3.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/feature/home3/3.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:07	6327/6327	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-18b7%22	https://thetork.com/demos/html/bitrader/assets/images/feature/home3/5.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/feature/home3/5.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:07	30356/30356	---M--	200	added ('OK')	image/png	etag:%22654f11f5-7694%22	https://thetork.com/demos/html/bitrader/assets/images/about/home3/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/about/home3/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:08	7176/7176	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1c08%22	https://thetork.com/demos/html/bitrader/assets/images/about/home3/5.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/about/home3/5.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:08	690/690	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-2b2%22	https://thetork.com/demos/html/bitrader/assets/images/about/home3/check.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/about/home3/check.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:09	38843/38843	---M--	200	added ('OK')	image/png	etag:%22654f11f5-97bb%22	https://thetork.com/demos/html/bitrader/assets/images/about/home3/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/about/home3/2.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:09	7129/7129	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1bd9%22	https://thetork.com/demos/html/bitrader/assets/images/icon/shape/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/icon/shape/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:09	5383/5383	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-1507%22	https://thetork.com/demos/html/bitrader/assets/images/icon/shape/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/icon/shape/2.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:10	8430/8430	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-20ee%22	https://thetork.com/demos/html/bitrader/assets/images/icon/shape/3.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/icon/shape/3.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:11	134193/134193	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-20c31%22	https://thetork.com/demos/html/bitrader/assets/images/pricing/bg.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/pricing/bg.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:11	30413/30413	---M--	200	added ('OK')	image/png	etag:%22654f11f5-76cd%22	https://thetork.com/demos/html/bitrader/assets/images/others/3.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/others/3.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:11	8487/8487	---M--	200	added ('OK')	image/png	etag:%2264afb9fd-2127%22	https://thetork.com/demos/html/bitrader/assets/images/icon/shape/4.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/icon/shape/4.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:11	25200/25200	---M--	200	added ('OK')	image/png	etag:%22654f11f5-6270%22	https://thetork.com/demos/html/bitrader/assets/images/blog/bg.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/blog/bg.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
14:09:12	5415/5415	---M--	200	added ('OK')	image/png	etag:%22654f11f5-1527%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home4/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home4/2.png	(from https://thetork.com/demos/html/bitrader/index-4.html?theme=light)
14:09:12	3805/3805	---M--	200	added ('OK')	image/png	etag:%22654f11f5-edd%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home4/icon/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home4/icon/1.png	(from https://thetork.com/demos/html/bitrader/index-4.html?theme=light)
14:09:13	497640/497640	---M--	200	added ('OK')	image/png	etag:%22654f11f5-797e8%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home4/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home4/1.png	(from https://thetork.com/demos/html/bitrader/index-4.html?theme=light)
14:09:13	2983/2983	---M--	200	added ('OK')	image/png	etag:%22654f11f5-ba7%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home4/icon/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home4/icon/2.png	(from https://thetork.com/demos/html/bitrader/index-4.html?theme=light)
14:09:13	3565/3565	---M--	200	added ('OK')	image/png	etag:%22654f11f5-ded%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home4/icon/3.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home4/icon/3.png	(from https://thetork.com/demos/html/bitrader/index-4.html?theme=light)
14:09:14	3052/3052	---M--	200	added ('OK')	image/png	etag:%22654f11f5-bec%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home4/icon/4.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home4/icon/4.png	(from https://thetork.com/demos/html/bitrader/index-4.html?theme=light)
14:09:14	273/273	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Dec%202023%2005:06:28%20GMT	https://thetork.com/demos/html/bitrader/assets/images/logo/logo-2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/logo/logo-2.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
14:09:15	191787/191787	---M--	200	added ('OK')	image/png	etag:%22654f11f5-2ed2b%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home5/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home5/1.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
14:09:15	5980/5980	---M--	200	added ('OK')	image/png	etag:%22654f11f5-175c%22	https://thetork.com/demos/html/bitrader/assets/images/banner/shape/4.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/shape/4.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
14:09:16	104170/104170	---M--	200	added ('OK')	image/png	etag:%22654f11f5-196ea%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home5/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/home5/2.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
14:09:16	6245/6245	---M--	200	added ('OK')	image/png	etag:%22654f11f5-1865%22	https://thetork.com/demos/html/bitrader/assets/images/banner/shape/3.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/banner/shape/3.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
14:09:16	2299/2299	---M--	200	added ('OK')	image/png	etag:%22654f11f5-8fb%22	https://thetork.com/demos/html/bitrader/assets/images/partner/home5/1.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/partner/home5/1.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
14:09:16	2364/2364	---M--	200	added ('OK')	image/png	etag:%22654f11f5-93c%22	https://thetork.com/demos/html/bitrader/assets/images/partner/home5/2.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/partner/home5/2.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
14:09:17	2798/2798	---M--	200	added ('OK')	image/png	etag:%22654f11f5-aee%22	https://thetork.com/demos/html/bitrader/assets/images/partner/home5/6.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/partner/home5/6.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
14:09:17	1141/1141	---M--	200	added ('OK')	image/png	etag:%22654f11f5-475%22	https://thetork.com/demos/html/bitrader/assets/images/partner/home5/4.png	E:/My%20Web%20Sites/Bitrator/thetork.com/demos/html/bitrader/assets/images/partner/home5/4.png	(from https://thetork.com/demos/html/bitrader/index-5.html?theme=light)
